2.290284908
2.374225743
2.389049338
2.265600083
2.266947269
2.183975951
2.155615014
2.176868947
2.154577434
2.20149347
2.19594278
2.262832
2.374224656
2.231834994
2.244387014
2.171056621
2.210184034
2.221327433
2.145977941
2.190156423
2.271843332
2.236456565
2.246870361
2.179219406
2.194425882
2.16961805
2.284102802
2.118355457
2.203665486
2.156532097
2.185744351
2.248141937
2.214068564
2.26405073
2.166829206
2.263108567
2.298364107
2.199234007
2.318304558
2.207760798
2.175115518
2.220466097
2.188323293
2.18414369
2.214865928
2.28435344
2.197046359
2.175463459
2.253833561
2.239341718
2.221452672
2.221452672
2.262908771
2.269074317
2.232803724
2.114198677
2.176834786
2.12537728
2.198721493
2.145881298
2.203417451
2.10861506
2.161114383
2.112911823
2.169740358
2.207935124
2.207805831
2.338537784
2.268785249
2.322087892
2.288427819
2.319444897
2.278865658
2.236359246
2.259167796
2.352094238
2.331569298
2.361371015
2.299791303
2.387026017
2.279450113
2.231900394
2.324969412
2.327021516
2.285475277
